Water System Name,Source,County,Testing Date,PFAS Measured,Result,State Action Level (SAL),Calculation_result_range_bins_text
LOVELAND MOBILE ESTATES,3,Pierce,12/17/2024,(PFHxA) PFhexanoic acid,11ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LOVELAND MOBILE ESTATES,2,Pierce,12/17/2024,(PFOA) PFoctanoic acid,4.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
LOVELAND MOBILE ESTATES,3,Pierce,12/17/2024,(PFOA) PFoctanoic acid,5.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
LOVELAND MOBILE ESTATES,2,Pierce,12/17/2024,(PFOS) PFoctane sulfonic acid,6.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
LOVELAND MOBILE ESTATES,3,Pierce,12/17/2024,(PFOS) PFoctane sulfonic acid,6.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
LOVELAND MOBILE ESTATES,3,Pierce,12/17/2024,(PFPeA) PFpentanoic acid,14ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LOVELAND MOBILE ESTATES,2,Pierce,12/17/2024,(PFPeA) PFpentanoic acid,17ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MAPLEWOOD ADDITION WATER COOP,3,King,4/29/2024,(PFOS) PFoctane sulfonic acid,3.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MAPLEWOOD ADDITION WATER COOP,3,King,9/24/2024,(PFOS) PFoctane sulfonic acid,2.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MAPLEWOOD ADDITION WATER COOP,3,King,11/18/2024,(PFOS) PFoctane sulfonic acid,2.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MERIDIAN TERRACE MOBILE HOME PARK,1,Pierce,3/20/2023,(PFBS) PFbutane sulfonic acid,2.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MARTELL MOBILE MANOR,1,Kitsap,12/14/2022,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MARTELL MOBILE MANOR,1,Kitsap,12/14/2022,(PFHxS) PFhexane sulfonic acid,2.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MARTELL MOBILE MANOR,1,Kitsap,6/19/2024,(PFBS) PFbutane sulfonic acid,4.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,3/21/2023,(PFHxS) PFhexane sulfonic acid,5.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,3/21/2023,(PFOS) PFoctane sulfonic acid,3.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,7/19/2023,(PFBS) PFbutane sulfonic acid,2.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,7/19/2023,(PFHxS) PFhexane sulfonic acid,7.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,7/19/2023,(PFOS) PFoctane sulfonic acid,4.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,9/14/2023,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,9/14/2023,(PFHxS) PFhexane sulfonic acid,7.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,9/14/2023,(PFOS) PFoctane sulfonic acid,4.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,10/23/2023,(PFBS) PFbutane sulfonic acid,2.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,10/23/2023,(PFHxS) PFhexane sulfonic acid,6.8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,10/23/2023,(PFOS) PFoctane sulfonic acid,4.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,3/11/2024,(PFHxS) PFhexane sulfonic acid,6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
JBLM McChord Field,6,Pierce,3/11/2024,(PFOS) PFoctane sulfonic acid,4.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,12/27/2023,(PFBS) PFbutane sulfonic acid,6.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,12/27/2023,(PFHxS) PFhexane sulfonic acid,2.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,12/27/2023,(PFOA) PFoctanoic acid,2.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,12/27/2023,(PFOS) PFoctane sulfonic acid,6.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,7/29/2024,(PFBS) PFbutane sulfonic acid,6.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,7/29/2024,(PFHxA) PFhexanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,7/29/2024,(PFHxS) PFhexane sulfonic acid,2.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,7/29/2024,(PFOA) PFoctanoic acid,3.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,7/29/2024,(PFOS) PFoctane sulfonic acid,7.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,11/27/2024,(PFBS) PFbutane sulfonic acid,6.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,11/27/2024,(PFHxS) PFhexane sulfonic acid,2.7ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,11/27/2024,(PFOA) PFoctanoic acid,2.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MCGEE GUEST HOME,1,Pierce,11/27/2024,(PFOS) PFoctane sulfonic acid,6.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,8/28/2023,(PFHxS) PFhexane sulfonic acid,4ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,8/28/2023,(PFOS) PFoctane sulfonic acid,2.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,8/28/2023,(PFPeA) PFpentanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,10/30/2023,(PFHxA) PFhexanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,10/30/2023,(PFHxS) PFhexane sulfonic acid,4.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,10/30/2023,(PFOA) PFoctanoic acid,2.2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,10/30/2023,(PFOS) PFoctane sulfonic acid,2.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,10/30/2023,(PFPeA) PFpentanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,3/13/2024,(PFHxA) PFhexanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,3/13/2024,(PFHxS) PFhexane sulfonic acid,4.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,3/13/2024,(PFOS) PFoctane sulfonic acid,2.5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MEDICAL LAKE CITY OF,5,Spokane,3/13/2024,(PFPeA) PFpentanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,2,Pierce,10/2/2023,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,14,Pierce,10/2/2023,(PFBS) PFbutane sulfonic acid,3.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,1,Pierce,10/2/2023,(PFBS) PFbutane sulfonic acid,3.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,15,Pierce,10/2/2023,(PFBS) PFbutane sulfonic acid,3.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,18,Pierce,10/2/2023,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,18,Pierce,10/2/2023,(PFHxS) PFhexane sulfonic acid,2.7ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,12,Pierce,10/3/2023,(PFBS) PFbutane sulfonic acid,3.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,12,Pierce,10/3/2023,(PFPeA) PFpentanoic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,12,Pierce,5/13/2024,(PFBS) PFbutane sulfonic acid,2.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,18,Pierce,5/13/2024,(PFBS) PFbutane sulfonic acid,3.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,14,Pierce,5/13/2024,(PFBS) PFbutane sulfonic acid,3.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,14,Pierce,9/16/2024,(PFBS) PFbutane sulfonic acid,3.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,18,Pierce,9/16/2024,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,12,Pierce,9/16/2024,(PFBS) PFbutane sulfonic acid,4.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,18,Pierce,9/16/2024,(PFHxA) PFhexanoic acid,2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,18,Pierce,9/16/2024,(PFHxS) PFhexane sulfonic acid,2.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MINTERBROOK,12,Pierce,9/16/2024,(PFPeA) PFpentanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LAKE MINTERWOOD,2,Pierce,10/3/2023,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKE MINTERWOOD,2,Pierce,6/18/2024,(PFBS) PFbutane sulfonic acid,2.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKE MINTERWOOD,2,Pierce,6/18/2024,(PFPeA) PFpentanoic acid,2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,4,King,5/1/2023,(PFBS) PFbutane sulfonic acid,2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,5/1/2023,(PFBS) PFbutane sulfonic acid,4.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,5,King,5/1/2023,(PFBS) PFbutane sulfonic acid,4.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,6,King,5/1/2023,(PFBS) PFbutane sulfonic acid,7.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,6,King,5/1/2023,(PFHxS) PFhexane sulfonic acid,10.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,10,King,5/1/2023,(PFHxS) PFhexane sulfonic acid,2.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,2,King,5/1/2023,(PFHxS) PFhexane sulfonic acid,2.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,4,King,5/1/2023,(PFHxS) PFhexane sulfonic acid,3.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,5,King,5/1/2023,(PFHxS) PFhexane sulfonic acid,6.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,5/1/2023,(PFHxS) PFhexane sulfonic acid,6.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,6,King,5/1/2023,(PFOS) PFoctane sulfonic acid,2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,6,King,5/1/2023,(PFPeS) PFpentanesulfonic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,9/18/2023,(PFBS) PFbutane sulfonic acid,4.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,8,King,9/18/2023,(PFBS) PFbutane sulfonic acid,5.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,9/18/2023,(PFHxS) PFhexane sulfonic acid,8.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,8,King,9/18/2023,(PFHxS) PFhexane sulfonic acid,9.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,9/18/2023,(PFOS) PFoctane sulfonic acid,2.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,9/18/2023,(PFPeS) PFpentanesulfonic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,8,King,9/18/2023,(PFPeS) PFpentanesulfonic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,11/14/2023,(PFBS) PFbutane sulfonic acid,5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,11/14/2023,(PFHxS) PFhexane sulfonic acid,6.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,11/14/2023,(PFPeS) PFpentanesulfonic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,2/13/2024,(PFBS) PFbutane sulfonic acid,6.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,2/13/2024,(PFHxS) PFhexane sulfonic acid,8.8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,2/13/2024,(PFOS) PFoctane sulfonic acid,2.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,2/13/2024,(PFPeS) PFpentanesulfonic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,11,King,5/8/2024,(PFBS) PFbutane sulfonic acid,3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,11,King,5/8/2024,(PFHxS) PFhexane sulfonic acid,4.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,11,King,9/17/2024,(PFBS) PFbutane sulfonic acid,2.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,9/17/2024,(PFBS) PFbutane sulfonic acid,6.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,11,King,9/17/2024,(PFHxS) PFhexane sulfonic acid,4.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,9/17/2024,(PFHxS) PFhexane sulfonic acid,8.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,9/17/2024,(PFOS) PFoctane sulfonic acid,2.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MIRRORMONT,9,King,9/17/2024,(PFPeS) PFpentanesulfonic acid,3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,7/26/2022,(PFBS) PFbutane sulfonic acid,2.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,7/26/2022,(PFBS) PFbutane sulfonic acid,2.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,7/26/2022,(PFHxA) PFhexanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,7/26/2022,(PFHxA) PFhexanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,7/26/2022,(PFOA) PFoctanoic acid,2.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,7/26/2022,(PFOA) PFoctanoic acid,3.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,7/26/2022,(PFOS) PFoctane sulfonic acid,2.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,7/26/2022,(PFOS) PFoctane sulfonic acid,4.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,7/26/2022,(PFPeA) PFpentanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,4/3/2023,(PFBS) PFbutane sulfonic acid,2.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,4/3/2023,(PFBS) PFbutane sulfonic acid,2.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,4/3/2023,(PFHxA) PFhexanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,4/3/2023,(PFOA) PFoctanoic acid,2.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,4/3/2023,(PFOA) PFoctanoic acid,2.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,4/3/2023,(PFOS) PFoctane sulfonic acid,3.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,4/3/2023,(PFPeA) PFpentanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,6/21/2023,(PFBA) PFbutanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,6/21/2023,(PFBS) PFbutane sulfonic acid,2.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,6/21/2023,(PFBS) PFbutane sulfonic acid,2.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,6/21/2023,(PFHpA) PFheptanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,6/21/2023,(PFHxA) PFhexanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,6/21/2023,(PFHxA) PFhexanoic acid,4.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,6/21/2023,(PFOA) PFoctanoic acid,2.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,6/21/2023,(PFOA) PFoctanoic acid,3.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,6/21/2023,(PFOS) PFoctane sulfonic acid,2.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,6/21/2023,(PFOS) PFoctane sulfonic acid,4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,6/21/2023,(PFPeA) PFpentanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,6/21/2023,(PFPeA) PFpentanoic acid,4.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,11/27/2023,(PFOS) PFoctane sulfonic acid,2.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,3/11/2024,(PFBA) PFbutanoic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,3/11/2024,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,3/11/2024,(PFBS) PFbutane sulfonic acid,2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,3/11/2024,(PFHpA) PFheptanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,3/11/2024,(PFHxA) PFhexanoic acid,5.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,3/11/2024,(PFOA) PFoctanoic acid,2.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,3/11/2024,(PFOA) PFoctanoic acid,3.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,3/11/2024,(PFOS) PFoctane sulfonic acid,2.5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,3/11/2024,(PFOS) PFoctane sulfonic acid,3.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,3/11/2024,(PFPeA) PFpentanoic acid,7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,4/16/2024,(PFBA) PFbutanoic acid,5.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,4/16/2024,(PFBS) PFbutane sulfonic acid,3.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,4/16/2024,(PFBS) PFbutane sulfonic acid,3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,4/16/2024,(PFHpA) PFheptanoic acid,4.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,4/16/2024,(PFHxA) PFhexanoic acid,12.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,4/16/2024,(PFHxA) PFhexanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,4/16/2024,(PFHxS) PFhexane sulfonic acid,3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,4/16/2024,(PFOA) PFoctanoic acid,2.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,4/16/2024,(PFOA) PFoctanoic acid,7.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,4/16/2024,(PFOS) PFoctane sulfonic acid,3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,4/16/2024,(PFOS) PFoctane sulfonic acid,4.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,4/16/2024,(PFPeA) PFpentanoic acid,17.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,4/16/2024,(PFPeA) PFpentanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,5/14/2024,(PFBA) PFbutanoic acid,4.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,5/14/2024,(PFBS) PFbutane sulfonic acid,3.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,5/14/2024,(PFHpA) PFheptanoic acid,3.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,5/14/2024,(PFHxA) PFhexanoic acid,10.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,5/14/2024,(PFHxS) PFhexane sulfonic acid,2.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,5/14/2024,(PFOA) PFoctanoic acid,4.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,5/14/2024,(PFOS) PFoctane sulfonic acid,2.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,7,Spokane,5/14/2024,(PFPeA) PFpentanoic acid,13.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,9/25/2024,(PFOS) PFoctane sulfonic acid,2.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
MODEL IRRIGATION DIST #18,5,Spokane,11/24/2024,(PFOS) PFoctane sulfonic acid,2.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
